sp|P32176|FDOG_ECOLI,NP_418330.1,100.000,1016,0,0,1,1016,1,1016,0.0,2122
sp|P32176|FDOG_ECOLI,YP_002415042.1,99.803,1016,2,0,1,1016,1,1016,0.0,2120
sp|P32176|FDOG_ECOLI,WP_011310337.1,99.902,1016,1,0,1,1016,1,1016,0.0,2120
sp|P32176|FDOG_ECOLI,WP_077884234.1,99.803,1016,2,0,1,1016,1,1016,0.0,2118
sp|P32176|FDOG_ECOLI,WP_077697102.1,99.803,1016,2,0,1,1016,1,1016,0.0,2118
sp|P32176|FDOG_ECOLI,WP_089158675.1,99.606,1016,4,0,1,1016,1,1016,0.0,2117
sp|P32176|FDOG_ECOLI,NP_312847.1,99.705,1016,3,0,1,1016,1,1016,0.0,2117
sp|P32176|FDOG_ECOLI,WP_077626213.1,99.705,1016,3,0,1,1016,1,1016,0.0,2115
sp|P32176|FDOG_ECOLI,WP_149026280.1,99.606,1016,4,0,1,1016,1,1016,0.0,2114
sp|P32176|FDOG_ECOLI,NP_310105.1,77.044,1015,232,1,1,1015,1,1014,0.0,1696
sp|P32176|FDOG_ECOLI,WP_012817776.1,77.044,1015,232,1,1,1015,1,1014,0.0,1696
sp|P32176|FDOG_ECOLI,NP_415991.1,77.044,1015,232,1,1,1015,1,1014,0.0,1695
sp|P32176|FDOG_ECOLI,WP_143182663.1,77.044,1015,232,1,1,1015,1,1014,0.0,1694
sp|P32176|FDOG_ECOLI,WP_077626401.1,77.044,1015,232,1,1,1015,1,1014,0.0,1694
sp|P32176|FDOG_ECOLI,WP_077697106.1,76.946,1015,233,1,1,1015,1,1014,0.0,1693
sp|P32176|FDOG_ECOLI,YP_002412465.1,76.847,1015,234,1,1,1015,1,1014,0.0,1692
sp|P32176|FDOG_ECOLI,YP_002407733.1,76.847,1015,234,1,1,1015,1,1014,0.0,1691
sp|P32176|FDOG_ECOLI,WP_077698162.1,76.847,1015,234,1,1,1015,1,1014,0.0,1691
sp|P32176|FDOG_ECOLI,YP_006122231.1,99.751,804,2,0,213,1016,1,804,0.0,1679
sp|P32176|FDOG_ECOLI,WP_000181523.1,99.751,804,2,0,213,1016,1,804,0.0,1679
sp|P32176|FDOG_ECOLI,WP_000181536.1,99.876,804,1,0,213,1016,1,804,0.0,1679
sp|P32176|FDOG_ECOLI,WP_000181537.1,99.751,804,2,0,213,1016,1,804,0.0,1677
sp|P32176|FDOG_ECOLI,WP_000181529.1,99.627,804,3,0,213,1016,1,804,0.0,1674
sp|P32176|FDOG_ECOLI,WP_000181531.1,99.627,804,3,0,213,1016,1,804,0.0,1674
sp|P32176|FDOG_ECOLI,WP_000395613.1,68.307,1016,320,2,1,1015,1,1015,0.0,1524
sp|P32176|FDOG_ECOLI,WP_153065051.1,62.671,1026,370,4,1,1015,1,1024,0.0,1377
sp|P32176|FDOG_ECOLI,WP_155759340.1,62.573,1026,371,4,1,1015,1,1024,0.0,1376
sp|P32176|FDOG_ECOLI,WP_141562021.1,62.573,1026,371,4,1,1015,1,1024,0.0,1375
sp|P32176|FDOG_ECOLI,WP_151238350.1,62.573,1026,371,4,1,1015,1,1024,0.0,1375
sp|P32176|FDOG_ECOLI,WP_155397216.1,62.476,1026,372,4,1,1015,1,1024,0.0,1375
sp|P32176|FDOG_ECOLI,WP_145960443.1,62.476,1026,372,4,1,1015,1,1024,0.0,1375
sp|P32176|FDOG_ECOLI,WP_155759390.1,62.415,1027,373,4,1,1016,1,1025,0.0,1374
sp|P32176|FDOG_ECOLI,WP_144265952.1,62.220,1027,375,4,1,1016,1,1025,0.0,1370
sp|P32176|FDOG_ECOLI,WP_141561824.1,62.025,1027,377,4,1,1016,1,1025,0.0,1369
sp|P32176|FDOG_ECOLI,WP_000181584.1,75.342,803,197,1,213,1015,1,802,0.0,1311
sp|P32176|FDOG_ECOLI,WP_000181666.1,75.342,803,197,1,213,1015,1,802,0.0,1311
sp|P32176|FDOG_ECOLI,WP_000181622.1,75.342,803,197,1,213,1015,1,802,0.0,1311
sp|P32176|FDOG_ECOLI,WP_065226895.1,75.342,803,197,1,213,1015,1,802,0.0,1310
sp|P32176|FDOG_ECOLI,YP_006119819.1,75.342,803,197,1,213,1015,1,802,0.0,1310
sp|P32176|FDOG_ECOLI,WP_000181649.1,75.218,803,198,1,213,1015,1,802,0.0,1308
sp|P32176|FDOG_ECOLI,WP_155397416.1,62.592,949,350,3,70,1015,1,947,0.0,1276
sp|P32176|FDOG_ECOLI,WP_114891699.1,62.577,807,297,3,213,1016,1,805,0.0,1074
sp|P32176|FDOG_ECOLI,WP_118861420.1,62.454,807,298,3,213,1016,1,805,0.0,1073
sp|P32176|FDOG_ECOLI,WP_046953564.1,62.407,806,298,3,213,1015,1,804,0.0,1072
sp|P32176|FDOG_ECOLI,WP_118785010.1,62.330,807,299,3,213,1016,1,805,0.0,1072
sp|P32176|FDOG_ECOLI,WP_114909313.1,62.779,806,295,3,213,1015,1,804,0.0,1072
sp|P32176|FDOG_ECOLI,WP_118859215.1,62.655,806,296,3,213,1015,1,804,0.0,1071
sp|P32176|FDOG_ECOLI,WP_118777338.1,62.206,807,300,3,213,1016,1,805,0.0,1071
sp|P32176|FDOG_ECOLI,WP_118795660.1,62.330,807,299,3,213,1016,1,805,0.0,1070
sp|P32176|FDOG_ECOLI,WP_111407478.1,62.330,807,299,3,213,1016,1,805,0.0,1070
sp|P32176|FDOG_ECOLI,WP_118815577.1,62.206,807,300,3,213,1016,1,805,0.0,1069
sp|P32176|FDOG_ECOLI,WP_118775193.1,62.407,806,298,3,213,1015,1,804,0.0,1068
sp|P32176|FDOG_ECOLI,WP_118867827.1,62.206,807,300,3,213,1016,1,805,0.0,1068
sp|P32176|FDOG_ECOLI,WP_053465425.1,62.206,807,300,3,213,1016,1,805,0.0,1068
sp|P32176|FDOG_ECOLI,WP_005628715.1,61.911,806,302,3,213,1015,1,804,0.0,1068
sp|P32176|FDOG_ECOLI,WP_046940036.1,61.911,806,302,3,213,1015,1,804,0.0,1067
sp|P32176|FDOG_ECOLI,WP_118803285.1,62.283,806,299,3,213,1015,1,804,0.0,1067
sp|P32176|FDOG_ECOLI,WP_118790240.1,61.538,806,305,3,213,1015,1,804,0.0,1066
sp|P32176|FDOG_ECOLI,WP_118846157.1,61.787,806,303,3,213,1015,1,804,0.0,1066
sp|P32176|FDOG_ECOLI,WP_118782145.1,61.787,806,303,3,213,1015,1,804,0.0,1065
sp|P32176|FDOG_ECOLI,WP_005646423.1,61.787,806,303,3,213,1015,1,804,0.0,1065
