sp|P28903|NRDD_ECOLI,WP_000187778.1,100.000,712,0,0,1,712,1,712,0.0,1490
sp|P28903|NRDD_ECOLI,WP_000187775.1,99.860,712,1,0,1,712,1,712,0.0,1489
sp|P28903|NRDD_ECOLI,YP_006781146.1,99.860,712,1,0,1,712,1,712,0.0,1489
sp|P28903|NRDD_ECOLI,YP_002410571.1,99.860,712,1,0,1,712,1,712,0.0,1489
sp|P28903|NRDD_ECOLI,YP_006122652.1,99.719,712,2,0,1,712,1,712,0.0,1488
sp|P28903|NRDD_ECOLI,WP_000187776.1,99.860,712,1,0,1,712,1,712,0.0,1488
sp|P28903|NRDD_ECOLI,WP_065246903.1,77.699,704,153,3,5,706,6,707,0.0,1173
sp|P28903|NRDD_ECOLI,WP_118867783.1,77.557,704,154,3,5,706,6,707,0.0,1172
sp|P28903|NRDD_ECOLI,WP_118855902.1,77.557,704,154,3,5,706,6,707,0.0,1172
sp|P28903|NRDD_ECOLI,WP_118790197.1,77.557,704,154,3,5,706,6,707,0.0,1172
sp|P28903|NRDD_ECOLI,WP_118846198.1,77.699,704,153,3,5,706,6,707,0.0,1171
sp|P28903|NRDD_ECOLI,WP_118861378.1,77.415,704,155,3,5,706,6,707,0.0,1171
sp|P28903|NRDD_ECOLI,WP_118815542.1,77.557,704,154,3,5,706,6,707,0.0,1171
sp|P28903|NRDD_ECOLI,WP_046950177.1,77.557,704,154,3,5,706,6,707,0.0,1171
sp|P28903|NRDD_ECOLI,WP_134079929.1,77.415,704,155,3,5,706,6,707,0.0,1171
sp|P28903|NRDD_ECOLI,WP_118813641.1,77.415,704,155,3,5,706,6,707,0.0,1171
sp|P28903|NRDD_ECOLI,WP_005635418.1,77.415,704,155,3,5,706,6,707,0.0,1171
sp|P28903|NRDD_ECOLI,WP_133498238.1,77.415,704,155,3,5,706,6,707,0.0,1170
sp|P28903|NRDD_ECOLI,WP_118800855.1,77.415,704,155,3,5,706,6,707,0.0,1170
sp|P28903|NRDD_ECOLI,WP_118775239.1,77.557,704,154,3,5,706,6,707,0.0,1170
sp|P28903|NRDD_ECOLI,WP_005646062.1,77.557,704,154,3,5,706,6,707,0.0,1170
sp|P28903|NRDD_ECOLI,WP_114909363.1,77.415,704,155,3,5,706,6,707,0.0,1170
sp|P28903|NRDD_ECOLI,WP_118805594.1,77.415,704,155,3,5,706,6,707,0.0,1169
sp|P28903|NRDD_ECOLI,WP_118859690.1,77.415,704,155,3,5,706,6,707,0.0,1169
sp|P28903|NRDD_ECOLI,WP_118841885.1,77.415,704,155,3,5,706,6,707,0.0,1169
sp|P28903|NRDD_ECOLI,WP_118878205.1,77.415,704,155,3,5,706,6,707,0.0,1169
sp|P28903|NRDD_ECOLI,WP_046940083.1,77.273,704,156,3,5,706,6,707,0.0,1169
sp|P28903|NRDD_ECOLI,WP_005643476.1,77.273,704,156,3,5,706,6,707,0.0,1169
sp|P28903|NRDD_ECOLI,WP_005630187.1,77.415,704,155,3,5,706,6,707,0.0,1169
sp|P28903|NRDD_ECOLI,WP_065250167.1,77.131,704,157,3,5,706,6,707,0.0,1169
sp|P28903|NRDD_ECOLI,WP_118795619.1,77.273,704,156,3,5,706,6,707,0.0,1169
sp|P28903|NRDD_ECOLI,WP_114891657.1,77.131,704,157,3,5,706,6,707,0.0,1169
sp|P28903|NRDD_ECOLI,WP_118843183.1,77.273,704,156,3,5,706,6,707,0.0,1168
sp|P28903|NRDD_ECOLI,WP_118789114.1,77.273,704,156,3,5,706,6,707,0.0,1168
sp|P28903|NRDD_ECOLI,WP_005627918.1,77.273,704,156,3,5,706,6,707,0.0,1168
sp|P28903|NRDD_ECOLI,WP_118785058.1,77.415,704,155,3,5,706,6,707,0.0,1167
sp|P28903|NRDD_ECOLI,WP_118777376.1,77.273,704,156,3,5,706,6,707,0.0,1167
sp|P28903|NRDD_ECOLI,WP_118808291.1,77.273,704,156,3,5,706,6,707,0.0,1167
sp|P28903|NRDD_ECOLI,WP_118811497.1,77.273,704,156,3,5,706,6,707,0.0,1167
sp|P28903|NRDD_ECOLI,WP_046942358.1,77.273,704,156,3,5,706,6,707,0.0,1167
sp|P28903|NRDD_ECOLI,WP_111696526.1,77.131,704,157,3,5,706,6,707,0.0,1166
sp|P28903|NRDD_ECOLI,WP_005637516.1,77.131,704,157,3,5,706,6,707,0.0,1165
sp|P28903|NRDD_ECOLI,WP_046953425.1,73.921,556,141,3,5,558,6,559,0.0,872
sp|P28903|NRDD_ECOLI,WP_142559239.1,53.696,717,322,8,2,711,15,728,0.0,772
sp|P28903|NRDD_ECOLI,WP_049494414.1,53.556,717,323,8,2,711,13,726,0.0,770
sp|P28903|NRDD_ECOLI,WP_036756270.1,53.417,717,324,8,2,711,13,726,0.0,769
sp|P28903|NRDD_ECOLI,WP_134973982.1,53.686,719,319,9,2,711,15,728,0.0,769
sp|P28903|NRDD_ECOLI,YP_003447008.1,53.825,719,318,9,2,711,15,728,0.0,769
sp|P28903|NRDD_ECOLI,WP_080977849.1,53.835,717,321,8,2,711,15,728,0.0,769
sp|P28903|NRDD_ECOLI,WP_080976069.1,53.686,719,319,9,2,711,15,728,0.0,769
sp|P28903|NRDD_ECOLI,WP_080978391.1,53.686,719,319,9,2,711,15,728,0.0,768
sp|P28903|NRDD_ECOLI,WP_049548852.1,53.417,717,324,8,2,711,13,726,0.0,768
sp|P28903|NRDD_ECOLI,WP_004806725.1,53.032,709,325,7,2,706,11,715,0.0,768
sp|P28903|NRDD_ECOLI,WP_080977033.1,53.138,717,326,6,2,711,15,728,0.0,767
sp|P28903|NRDD_ECOLI,WP_080550789.1,53.686,719,319,9,2,711,15,728,0.0,767
sp|P28903|NRDD_ECOLI,WP_119946703.1,53.547,719,320,9,2,711,15,728,0.0,767
sp|P28903|NRDD_ECOLI,WP_080673588.1,53.686,719,319,9,2,711,15,728,0.0,767
sp|P28903|NRDD_ECOLI,WP_080710019.1,53.408,719,321,9,2,711,15,728,0.0,767
sp|P28903|NRDD_ECOLI,WP_138705668.1,53.686,719,319,9,2,711,15,728,0.0,766
sp|P28903|NRDD_ECOLI,WP_049530295.1,53.278,717,325,8,2,711,13,726,0.0,766
sp|P28903|NRDD_ECOLI,WP_080975978.1,53.547,719,320,9,2,711,15,728,0.0,766
