AFA47860.1,WP_038352890.1,74.842,632,158,1,1,632,1,631,0.0,986
AFA47860.1,WP_058695443.1,74.684,632,159,1,1,632,1,631,0.0,981
AFA47860.1,WP_005376668.1,33.544,632,393,9,9,631,97,710,1.55e-104,336
AFA47860.1,WP_060807674.1,33.544,632,393,9,9,631,99,712,1.63e-104,336
AFA47860.1,WP_005381535.1,33.386,632,394,9,9,631,99,712,6.51e-104,335
AFA47860.1,WP_016476130.1,33.281,634,392,10,9,631,99,712,3.65e-103,333
AFA47860.1,WP_119982419.1,33.281,634,392,10,9,631,104,717,4.30e-103,333
AFA47860.1,WP_118354251.1,33.123,634,393,10,9,631,108,721,2.86e-102,330
AFA47860.1,WP_156930885.1,32.965,634,394,10,9,631,116,729,1.27e-101,329
AFA47860.1,WP_082709407.1,32.227,633,400,10,9,631,126,739,5.54e-101,328
AFA47860.1,WP_154254662.1,32.227,633,400,10,9,631,142,755,8.05e-101,328
AFA47860.1,WP_075712556.1,32.000,625,398,8,16,631,79,685,1.04e-97,318
AFA47860.1,WP_050641648.1,33.228,635,392,13,9,632,14,627,5.87e-80,269
AFA47860.1,WP_004828293.1,24.364,275,155,10,328,597,294,520,1.21e-06,56.6
AFA47860.1,WP_037328445.1,24.364,275,155,10,328,597,294,520,1.52e-06,56.2
AFA47860.1,WP_039428378.1,24.818,274,155,13,328,597,306,532,2.20e-04,49.3
AFA47860.1,WP_129618214.1,23.342,377,210,17,233,596,220,530,4.06e-04,48.5
AFA47860.1,WP_117913509.1,22.396,384,221,15,227,599,221,538,7.85e-04,47.4
AFA47860.1,WP_021866387.1,23.342,407,228,16,204,596,199,535,0.002,46.6
AFA47860.1,WP_021911251.1,23.647,351,187,17,255,586,41,329,0.015,43.1
AFA47860.1,WP_131748110.1,24.848,165,101,6,435,596,384,528,0.019,43.1
AFA47860.1,WP_118323554.1,21.244,579,337,26,67,596,22,530,0.019,43.1
AFA47860.1,WP_060807063.1,22.396,384,215,16,233,599,188,505,0.031,42.4
AFA47860.1,WP_016476489.1,22.396,384,215,16,233,599,188,505,0.031,42.4
AFA47860.1,WP_105094195.1,22.396,384,215,16,233,599,188,505,0.035,42.0
AFA47860.1,WP_005377073.1,22.396,384,215,16,233,599,188,505,0.036,42.0
