sp|P71016|GBSA_BACSU,WP_022248557.1,47.746,488,251,3,6,490,7,493,6.71e-170,492
sp|P71016|GBSA_BACSU,CAG60793.1,43.633,479,263,4,5,482,43,515,5.16e-145,429
sp|P71016|GBSA_BACSU,KTB22822.1,43.633,479,263,4,5,482,43,515,6.00e-145,429
sp|P71016|GBSA_BACSU,OAG24269.1,44.583,480,255,5,5,479,21,494,2.49e-140,417
sp|P71016|GBSA_BACSU,AJU46387.1,43.008,472,263,3,5,476,46,511,1.55e-139,415
sp|P71016|GBSA_BACSU,AJV32887.1,43.008,472,263,3,5,476,46,511,1.58e-139,415
sp|P71016|GBSA_BACSU,AJU47400.1,43.008,472,263,3,5,476,46,511,1.96e-139,415
sp|P71016|GBSA_BACSU,AJU48941.1,43.008,472,263,3,5,476,46,511,1.98e-139,415
sp|P71016|GBSA_BACSU,AJV35394.1,43.008,472,263,3,5,476,46,511,2.57e-139,415
sp|P71016|GBSA_BACSU,RYN84170.1,43.958,480,258,5,5,479,21,494,2.56e-138,411
sp|P71016|GBSA_BACSU,OAG22256.1,44.093,474,257,5,5,476,20,487,1.09e-137,410
sp|P71016|GBSA_BACSU,KTB15387.1,42.585,472,266,2,5,476,53,519,6.20e-137,409
sp|P71016|GBSA_BACSU,CAG58607.1,42.585,472,266,2,5,476,53,519,7.22e-137,409
sp|P71016|GBSA_BACSU,AJU08912.1,42.797,472,265,2,5,476,47,513,8.90e-137,408
sp|P71016|GBSA_BACSU,AJU05516.1,42.585,472,266,2,5,476,47,513,9.20e-137,408
sp|P71016|GBSA_BACSU,OWY44119.1,44.167,480,255,6,5,479,21,492,1.22e-136,407
sp|P71016|GBSA_BACSU,AJU09882.1,42.585,472,266,2,5,476,47,513,1.34e-136,408
sp|P71016|GBSA_BACSU,AJT71781.1,42.585,472,266,2,5,476,47,513,1.53e-136,407
sp|P71016|GBSA_BACSU,AJT71294.1,42.373,472,267,2,5,476,47,513,1.84e-136,407
sp|P71016|GBSA_BACSU,AJT94232.1,42.585,472,266,2,5,476,47,513,1.92e-136,407
sp|P71016|GBSA_BACSU,AJU10367.1,42.585,472,266,2,5,476,47,513,2.24e-136,407
sp|P71016|GBSA_BACSU,KTB14761.1,42.437,476,264,3,1,476,5,470,4.46e-135,402
sp|P71016|GBSA_BACSU,KGK39478.1,43.552,473,260,4,5,476,49,515,1.96e-134,402
sp|P71016|GBSA_BACSU,KGK40528.1,45.114,481,251,7,5,479,22,495,1.07e-130,392
sp|P71016|GBSA_BACSU,OUT23922.1,45.114,481,251,7,5,479,22,495,1.48e-130,392
sp|P71016|GBSA_BACSU,KGU28384.1,41.909,482,266,6,5,482,26,497,3.03e-130,391
sp|P71016|GBSA_BACSU,KGU12443.1,41.909,482,266,6,5,482,26,497,4.52e-130,390
sp|P71016|GBSA_BACSU,KGQ88856.1,41.701,482,267,6,5,482,26,497,1.91e-129,389
sp|P71016|GBSA_BACSU,OWY41505.1,42.558,477,270,4,5,479,22,496,2.32e-129,389
sp|P71016|GBSA_BACSU,OAG26328.1,42.797,479,269,5,5,481,22,497,8.78e-129,387
sp|P71016|GBSA_BACSU,WP_068719945.1,40.657,487,282,5,5,489,12,493,2.97e-128,385
sp|P71016|GBSA_BACSU,WP_006943165.1,41.344,491,281,5,2,490,8,493,1.10e-126,381
sp|P71016|GBSA_BACSU,KGT70503.1,42.116,482,265,6,5,482,26,497,1.80e-126,381
sp|P71016|GBSA_BACSU,WP_118022387.1,40.625,480,278,5,2,479,8,482,3.47e-126,380
sp|P71016|GBSA_BACSU,WP_023053309.1,41.509,477,272,5,5,479,11,482,5.70e-126,380
sp|P71016|GBSA_BACSU,WP_118275518.1,40.000,485,286,4,5,488,11,491,2.69e-125,378
sp|P71016|GBSA_BACSU,WP_016646686.1,41.176,476,267,6,4,476,9,474,3.21e-125,377
sp|P71016|GBSA_BACSU,OAG21310.1,40.167,478,278,5,5,479,21,493,5.45e-125,377
sp|P71016|GBSA_BACSU,WP_020310537.1,41.189,488,278,6,2,485,8,490,5.92e-125,377
sp|P71016|GBSA_BACSU,OWY43460.1,40.167,478,278,5,5,479,21,493,7.96e-125,377
sp|P71016|GBSA_BACSU,WP_059076491.1,41.250,480,275,5,2,479,8,482,1.49e-124,376
sp|P71016|GBSA_BACSU,WP_150824835.1,41.042,480,276,5,2,479,8,482,2.27e-124,375
sp|P71016|GBSA_BACSU,YP_006118671.1,42.797,479,263,5,3,476,7,479,4.69e-124,375
sp|P71016|GBSA_BACSU,NP_414846.1,43.006,479,262,5,3,476,7,479,8.69e-124,374
sp|P71016|GBSA_BACSU,WP_061069269.1,42.797,479,263,5,3,476,7,479,1.09e-123,374
sp|P71016|GBSA_BACSU,WP_000089080.1,43.006,479,262,5,3,476,7,479,1.13e-123,374
sp|P71016|GBSA_BACSU,WP_016476553.1,41.841,478,269,5,5,479,11,482,1.24e-123,374
sp|P71016|GBSA_BACSU,WP_062946176.1,42.797,479,263,5,3,476,7,479,1.65e-123,373
sp|P71016|GBSA_BACSU,WP_000089099.1,42.797,479,263,5,3,476,7,479,1.83e-123,373
sp|P71016|GBSA_BACSU,WP_000089079.1,42.797,479,263,5,3,476,7,479,2.23e-123,373
sp|P71016|GBSA_BACSU,CAG59952.1,40.295,474,276,4,5,476,25,493,2.33e-123,373
sp|P71016|GBSA_BACSU,OXB42889.1,40.295,474,276,4,5,476,25,493,2.36e-123,373
sp|P71016|GBSA_BACSU,WP_006627163.1,40.042,477,281,4,5,479,14,487,2.78e-123,373
sp|P71016|GBSA_BACSU,YP_006780654.1,42.797,479,263,5,3,476,7,479,3.47e-123,372
sp|P71016|GBSA_BACSU,KTB26298.1,40.084,474,277,4,5,476,25,493,5.20e-123,372
sp|P71016|GBSA_BACSU,WP_007553733.1,40.041,487,285,5,5,489,12,493,1.19e-122,371
sp|P71016|GBSA_BACSU,WP_098701886.1,40.586,478,275,5,2,476,8,479,1.48e-122,371
sp|P71016|GBSA_BACSU,WP_035062614.1,40.041,487,285,5,5,489,12,493,1.50e-122,371
sp|P71016|GBSA_BACSU,WP_005900815.1,40.586,478,275,5,2,476,8,479,1.51e-122,371
sp|P71016|GBSA_BACSU,WP_005898308.1,40.586,478,275,5,2,476,8,479,1.76e-122,370
sp|P71016|GBSA_BACSU,WP_000089075.1,42.589,479,264,5,3,476,7,479,2.26e-122,370
sp|P71016|GBSA_BACSU,WP_022372605.1,42.647,476,260,6,5,477,12,477,2.39e-122,370
sp|P71016|GBSA_BACSU,WP_099002443.1,40.586,478,275,5,2,476,8,479,2.57e-122,370
sp|P71016|GBSA_BACSU,WP_032887881.1,40.586,478,275,5,2,476,8,479,2.68e-122,370
sp|P71016|GBSA_BACSU,WP_023036632.1,40.586,478,275,5,2,476,8,479,3.19e-122,370
sp|P71016|GBSA_BACSU,YP_002406413.1,42.380,479,265,5,3,476,7,479,3.56e-122,370
sp|P71016|GBSA_BACSU,WP_088387285.1,40.586,478,275,5,2,476,8,479,4.37e-122,370
sp|P71016|GBSA_BACSU,WP_000089070.1,42.589,479,264,5,3,476,7,479,4.47e-122,370
sp|P71016|GBSA_BACSU,WP_075714767.1,40.041,487,283,5,5,488,12,492,4.74e-122,370
sp|P71016|GBSA_BACSU,WP_075659583.1,39.712,486,282,6,5,485,14,493,4.74e-122,370
sp|P71016|GBSA_BACSU,YP_002411115.1,42.589,479,264,5,3,476,7,479,4.82e-122,369
sp|P71016|GBSA_BACSU,EER34481.1,41.372,481,274,5,5,484,26,499,5.08e-122,370
sp|P71016|GBSA_BACSU,WP_008799164.1,40.377,478,276,5,2,476,8,479,6.66e-122,369
sp|P71016|GBSA_BACSU,WP_005903237.1,41.004,478,273,5,2,476,8,479,6.88e-122,369
sp|P71016|GBSA_BACSU,WP_029598569.1,41.004,478,273,5,2,476,8,479,7.34e-122,369
sp|P71016|GBSA_BACSU,WP_060916928.1,39.368,475,279,5,5,476,11,479,7.92e-122,369
sp|P71016|GBSA_BACSU,WP_023041006.1,41.004,478,273,5,2,476,8,479,9.62e-122,369
sp|P71016|GBSA_BACSU,WP_002844253.1,39.368,475,279,5,5,476,11,479,1.33e-121,368
sp|P71016|GBSA_BACSU,WP_118354151.1,41.213,478,272,5,5,479,11,482,1.37e-121,369
sp|P71016|GBSA_BACSU,WP_000089074.1,42.589,479,264,5,3,476,7,479,1.41e-121,368
